v_mrf,4.38
8,SMPC522A1DC0032_DE-PIAE1004_20170317_141829.dat
category,startRow,nRows,type
environmentMetaData,11,2,emd
systemMetaData,13,2,smd
vehicleInformationMetaData,15,2,vimd
visionMetaData,17,2,vmd
pedestrianMarkings,19,239,pdmf
streamMarkingSignature,258,26,sms
vehicleMarkings,284,486,vdmf
countryCode,gpsCoordinates,recordingLocation,recordingTime,ambientTemperature,countryStateCode,timeOfDayAuto,season,rightHandedTraffic
SE,58.4182755391984;15.5573599956439,,2017-03-17T14:18:29.000Z,,,,,
additionalSensors,leftCameraSensorType,rightCameraSensorType,savingMode,cameraID,cameraSensorTemperatureMin,cameraSensorTemperatureMean,cameraSensorTemperatureMax,softwareVersion,hardwareVersion,pitchAngleMin,pitchAngleMax,rollAngleMin,rollAngleMax,diskID,navigationSystem,cameraType,driverName,currentHorizon,calibratedHorizon,cameraAssembly,systemRelease,gpsType,navigationSystemVersion,bobFirmwareVersion,bobHardwareVersion,collectionComputerId,collectionToolVersion,dgpsAvailable,externalGpsAvailable,lidarAvailable,naviAvailable,radarAvailable,DGPSmodel
,,RGB,,SMPC522A1DC0032,,,,RC1,,,,,,,,,alexander.brandstrom,,,,,,,,,,3.0.1,,,,,,
horizontalDrivenCurvatureMaxLeft,horizontalDrivenCurvatureMaxRight,horizontalDrivenCurvatureRadius,verticalDrivenCurvatureMin,sCurvature,verticalDrivenCurvatureMax,wipers,windshieldWasher,minVelocity,maxVelocity,meanVelocity,minYawRate,maxYawRate,meanYawRate,minAcceleration,maxAcceleration,meanAcceleration,vehicle,drivenDistance,highBeamOn,longitudinalAccelerationAverage,longitudinalAccelerationMin,longitudinalAccelerationMax,lateralAccelerationAverage,lateralAccelerationMin,lateralAccelerationMax,egoVehicleBeamType,egoVehicleWindshieldType,meanPitchRate,meanRollRate
,,,,,,,false,55,56.5,56.0156975568727,-0.560000002384186,4.55000019073486,0.599493506215873,,,,DE-PIAE1004,0.463261135097874,false,,,,,,,,clear,,
roadUser,sky,timeOfDay,roadMaterial,roadCharacteristics,roadType,roadCover,surfaceQuality,castShadows,objects,glare,exposure,spray,precipitation,detailedPrecipitation,blockage,sight,sightValue,diffusion,destinationSet,interestingLane,interestingSign,roadCharacteristicsAutomatic,specialEvent,streetGlare,useCase,tailgatingVehicle,sunDirection,smoke,LSRroadType,trafficDensity,roadCategorySignType
,partlyCloudy,day,,,suburban,,,,,,,,none,none,none,full,,,,,,,,,,,,,,,
frameNumber,streamName,refId,top,bottom,left,right,objectType,height,direction,movement,occlusion,headOccluded,feetOccluded,overlapped,unsharp,strangePose,distance,keyFrame,lidarDistanceX,lidarDistanceY,lidarVelocityX,lidarVelocityY,crossing,accessory,box3DGroundLength,box3DGroundWidth,box3DGroundCenterX,box3DGroundCenterXSigma,box3DGroundCenterY,box3DGroundCenterYSigma,box3DClosestPointX,box3DClosestPointY,box3DOrientationAngle,box3DOrientationAngleSigma,box3DHeight,box3DRelVelocityX,box3DRelVelocityXSigma,box3DRelVelocityY,box3DRelVelocityYSigma,box3DDataSource,box3DLidarInterpolationAge
159,RggbLogarithmicMasterWindowA,1,419,452,807,849,844,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,RggbLogarithmicMasterWindowA,1,419,453,805,847,842,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,RggbLogarithmicMasterWindowA,1,418,453,803,846,841,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,RggbLogarithmicMasterWindowA,1,419,454,801,844,839,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,RggbLogarithmicMasterWindowA,1,419,455,798,843,837,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,RggbLogarithmicMasterWindowA,1,419,456,796,841,835,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,RggbLogarithmicMasterWindowA,1,420,458,793,840,833,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,RggbLogarithmicMasterWindowA,1,420,459,791,838,832,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,RggbLogarithmicMasterWindowA,1,421,461,788,837,830,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,RggbLogarithmicMasterWindowA,1,422,462,785,835,828,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,RggbLogarithmicMasterWindowA,1,422,464,781,833,825,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,RggbLogarithmicMasterWindowA,1,423,465,778,831,823,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,RggbLogarithmicMasterWindowA,1,423,466,774,829,821,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,RggbLogarithmicMasterWindowA,1,423,468,771,827,818,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,RggbLogarithmicMasterWindowA,1,423,469,767,825,816,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,RggbLogarithmicMasterWindowA,1,423,470,763,822,813,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,RggbLogarithmicMasterWindowA,1,423,471,758,820,810,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,RggbLogarithmicMasterWindowA,1,423,472,754,817,807,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,RggbLogarithmicMasterWindowA,1,423,474,749,814,804,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,RggbLogarithmicMasterWindowA,1,423,475,745,811,800,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,RggbLogarithmicMasterWindowA,1,423,477,740,808,797,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,RggbLogarithmicMasterWindowA,1,424,480,734,805,794,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,RggbLogarithmicMasterWindowA,1,426,482,728,801,789,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,RggbLogarithmicMasterWindowA,1,427,485,722,798,785,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,RggbLogarithmicMasterWindowA,1,429,489,715,794,780,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,RggbLogarithmicMasterWindowA,1,431,494,708,790,776,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,RggbLogarithmicMasterWindowA,1,433,498,701,786,771,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,RggbLogarithmicMasterWindowA,1,432,500,692,781,765,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,RggbLogarithmicMasterWindowA,1,432,501,683,777,759,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,RggbLogarithmicMasterWindowA,1,431,503,674,772,753,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,RggbLogarithmicMasterWindowA,1,429,504,663,766,745,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,RggbLogarithmicMasterWindowA,1,426,505,652,759,738,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,RggbLogarithmicMasterWindowA,1,424,506,641,753,730,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,RggbLogarithmicMasterWindowA,1,424,511,627,745,720,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,RggbLogarithmicMasterWindowA,1,425,516,612,738,710,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,RggbLogarithmicMasterWindowA,1,425,521,598,730,700,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,RggbLogarithmicMasterWindowA,1,426,528,578,720,686,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,RggbLogarithmicMasterWindowA,1,428,536,558,709,673,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,RggbLogarithmicMasterWindowA,1,429,543,538,699,659,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,RggbLogarithmicMasterWindowA,1,431,553,512,685,639,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,RggbLogarithmicMasterWindowA,1,431,561,483,671,619,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,RggbLogarithmicMasterWindowA,1,430,572,449,657,599,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,RggbLogarithmicMasterWindowA,1,431,582,410,638,568,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,RggbLogarithmicMasterWindowA,1,430,596,364,616,536,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,RggbLogarithmicMasterWindowA,1,428,612,310,592,499,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,RggbLogarithmicMasterWindowA,1,428,632,244,562,450,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,RggbLogarithmicMasterWindowA,1,429,656,161,526,388,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,RggbLogarithmicMasterWindowA,1,429,693,59,484,312,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,RggbLogarithmicMasterWindowA,1,429,737,2,432,209,car,front-left,normal,partial,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,RggbLogarithmicMasterWindowA,1,432,789,1,365,67,car,front-left,normal,partial,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,RggbLogarithmicMasterWindowA,1,433,826,1,279,1,car,front-left,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,RggbLogarithmicMasterWindowA,1,438,784,1,162,1,car,front-left,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,RggbLogarithmicMasterWindowA,4,431,440,846,859,846,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,RggbLogarithmicMasterWindowA,4,431,440,846,859,846,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,RggbLogarithmicMasterWindowA,4,432,441,846,859,846,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,RggbLogarithmicMasterWindowA,4,432,441,846,859,846,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,RggbLogarithmicMasterWindowA,4,433,442,846,859,846,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,RggbLogarithmicMasterWindowA,4,433,442,847,860,847,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,RggbLogarithmicMasterWindowA,4,434,443,847,860,847,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,RggbLogarithmicMasterWindowA,4,434,443,847,860,847,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,RggbLogarithmicMasterWindowA,4,435,444,846,859,846,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,RggbLogarithmicMasterWindowA,4,435,444,846,859,846,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,RggbLogarithmicMasterWindowA,4,435,444,847,860,847,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,RggbLogarithmicMasterWindowA,4,436,445,847,860,847,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,RggbLogarithmicMasterWindowA,4,436,445,848,861,848,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,RggbLogarithmicMasterWindowA,4,436,445,849,862,849,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,RggbLogarithmicMasterWindowA,4,436,445,850,864,850,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,RggbLogarithmicMasterWindowA,4,436,445,851,865,851,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,RggbLogarithmicMasterWindowA,4,436,445,852,866,852,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,RggbLogarithmicMasterWindowA,4,437,446,853,867,853,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,RggbLogarithmicMasterWindowA,4,437,446,854,868,854,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,RggbLogarithmicMasterWindowA,4,437,446,855,869,855,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,RggbLogarithmicMasterWindowA,4,437,446,855,869,855,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,RggbLogarithmicMasterWindowA,4,437,446,856,870,856,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,RggbLogarithmicMasterWindowA,4,436,445,857,871,857,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,RggbLogarithmicMasterWindowA,4,436,445,859,873,859,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,RggbLogarithmicMasterWindowA,4,435,444,860,874,860,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,RggbLogarithmicMasterWindowA,4,434,443,861,875,861,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,RggbLogarithmicMasterWindowA,4,434,443,862,876,862,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,RggbLogarithmicMasterWindowA,4,433,442,863,877,863,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,RggbLogarithmicMasterWindowA,4,433,442,864,878,864,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,RggbLogarithmicMasterWindowA,4,433,442,865,879,865,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,RggbLogarithmicMasterWindowA,4,433,442,866,880,866,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,RggbLogarithmicMasterWindowA,4,433,442,867,881,867,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,RggbLogarithmicMasterWindowA,4,432,441,868,882,868,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,RggbLogarithmicMasterWindowA,4,432,441,869,883,869,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,RggbLogarithmicMasterWindowA,4,432,441,870,884,870,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,RggbLogarithmicMasterWindowA,4,432,441,871,885,871,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,RggbLogarithmicMasterWindowA,4,432,441,872,886,872,nondescript,front,normal,none,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,RggbLogarithmicMasterWindowA,3,432,441,872,886,874,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,RggbLogarithmicMasterWindowA,3,433,442,873,887,875,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,RggbLogarithmicMasterWindowA,3,433,442,874,888,876,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,RggbLogarithmicMasterWindowA,3,433,442,875,889,877,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,RggbLogarithmicMasterWindowA,3,433,442,875,889,877,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,RggbLogarithmicMasterWindowA,3,433,442,876,890,878,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,RggbLogarithmicMasterWindowA,3,432,442,877,891,879,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,RggbLogarithmicMasterWindowA,3,432,441,878,892,880,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,RggbLogarithmicMasterWindowA,3,431,441,879,893,881,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,RggbLogarithmicMasterWindowA,3,431,441,880,894,882,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,RggbLogarithmicMasterWindowA,3,431,441,880,894,882,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,RggbLogarithmicMasterWindowA,3,431,441,881,895,883,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,RggbLogarithmicMasterWindowA,3,431,441,882,896,884,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,RggbLogarithmicMasterWindowA,3,432,442,882,896,884,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,RggbLogarithmicMasterWindowA,3,432,442,883,897,885,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,RggbLogarithmicMasterWindowA,3,432,442,884,898,886,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,RggbLogarithmicMasterWindowA,3,433,443,884,899,886,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,RggbLogarithmicMasterWindowA,3,433,443,885,900,887,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,RggbLogarithmicMasterWindowA,3,432,443,886,901,888,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,RggbLogarithmicMasterWindowA,3,432,442,886,901,888,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,RggbLogarithmicMasterWindowA,3,431,442,887,902,889,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,RggbLogarithmicMasterWindowA,3,431,442,888,903,890,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,RggbLogarithmicMasterWindowA,3,430,441,889,904,891,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,RggbLogarithmicMasterWindowA,3,430,441,890,905,892,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,RggbLogarithmicMasterWindowA,3,430,441,891,906,893,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,RggbLogarithmicMasterWindowA,3,431,442,891,906,893,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,RggbLogarithmicMasterWindowA,3,431,442,892,907,894,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,RggbLogarithmicMasterWindowA,3,431,442,892,907,894,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,RggbLogarithmicMasterWindowA,3,431,442,891,907,894,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,RggbLogarithmicMasterWindowA,3,431,442,891,907,893,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,RggbLogarithmicMasterWindowA,3,431,442,890,906,893,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,RggbLogarithmicMasterWindowA,3,430,441,890,906,892,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,RggbLogarithmicMasterWindowA,3,429,440,890,906,892,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,RggbLogarithmicMasterWindowA,3,428,440,889,905,891,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,RggbLogarithmicMasterWindowA,3,427,439,889,905,891,car,front-right,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,RggbLogarithmicMasterWindowA,3,427,439,889,905,889,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,RggbLogarithmicMasterWindowA,3,427,439,889,905,890,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,RggbLogarithmicMasterWindowA,3,427,439,889,905,890,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,RggbLogarithmicMasterWindowA,3,427,439,888,904,890,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,RggbLogarithmicMasterWindowA,3,428,439,888,904,891,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,RggbLogarithmicMasterWindowA,3,428,439,887,903,891,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,RggbLogarithmicMasterWindowA,3,428,439,886,902,891,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,RggbLogarithmicMasterWindowA,3,427,439,886,902,892,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,RggbLogarithmicMasterWindowA,3,427,439,885,901,892,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,RggbLogarithmicMasterWindowA,3,427,439,884,901,892,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,RggbLogarithmicMasterWindowA,3,426,439,884,900,893,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,RggbLogarithmicMasterWindowA,3,426,439,883,900,893,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,RggbLogarithmicMasterWindowA,3,426,439,883,900,894,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,RggbLogarithmicMasterWindowA,3,427,440,882,899,894,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,RggbLogarithmicMasterWindowA,3,427,440,882,899,895,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,RggbLogarithmicMasterWindowA,3,428,441,882,899,896,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,RggbLogarithmicMasterWindowA,3,429,442,881,898,896,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,RggbLogarithmicMasterWindowA,3,430,443,881,898,897,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,RggbLogarithmicMasterWindowA,3,430,444,880,898,897,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,RggbLogarithmicMasterWindowA,3,431,444,880,897,896,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
